x,y
7876.1237120000005,677.762432
7895.222078,679.155733
7914.098096,680.515656
7932.75425,681.8423750000001
7951.193024,683.136064
7969.416902,684.396897
7987.428368,685.625048
8005.2299060000005,686.820691
8022.824,687.984
8040.213134,689.115149
8057.399792,690.2143120000001
8074.386458,691.281663
8091.175616,692.317376
8107.7697499999995,693.321625
8124.171344,694.294584
8140.382882,695.236427
8156.4068480000005,696.147328
8172.245726,697.027461
8187.902,697.877
8203.378154,698.696119
8218.676672,699.4849919999999
8233.800038,700.243793
8248.750736,700.972696
8263.53125,701.671875
8278.144064,702.341504
8292.591661999999,702.981757
8306.876528,703.592808
8321.001146,704.174831
8334.968,704.7280000000001
8348.779574,705.252489
8362.438352000001,705.748472
8375.946818,706.2161229999999
8389.307456,706.655616
8402.52275,707.067125
8415.595184,707.450824
8428.527242,707.806887
8441.321408,708.135488
8453.980166,708.4368010000001
8466.506,708.711
8478.901394,708.958259
8491.168832,709.178752
8503.310798,709.372653
8515.329776,709.540136
8527.22825,709.681375
8539.008704,709.796544
8550.673622,709.885817
8562.225488,709.949368
8573.666786,709.987371
8585.0,710.0
8585.0,710.0
8587.348839,710.002692
8589.774712,710.010736
8592.276653,710.024084
8594.853696,710.042688
8597.504875,710.0665
8600.229224,710.095472
8603.025777,710.129556
8605.893568,710.168704
8608.831631,710.212868
8611.839,710.262
8614.914709,710.316052
8618.057792,710.374976
8621.267283,710.438724
8624.542216,710.507248
8627.881625,710.5805
8631.284544,710.658432
8634.750007,710.740996
8638.277048,710.828144
8641.864701,710.919828
8645.512,711.016
8649.217979,711.116612
8652.981672,711.221616
8656.802113,711.330964
8660.678336,711.444608
8664.609375,711.5625
8668.594264,711.684592
8672.632037,711.810836
8676.721728,711.941184
8680.862371,712.075588
8685.053,712.214
8689.292649,712.356372
8693.580352,712.502656
8697.915143,712.652804
8702.296056,712.806768
8706.722125,712.9645
8711.192384,713.125952
8715.705867,713.291076
8720.261608,713.459824
8724.858641,713.632148
8729.496,713.808
8734.172719,713.987332
8738.887832,714.170096
8743.640373,714.356244
8748.429376,714.545728
8753.253875,714.7385
8758.112904,714.934512
8763.005497,715.133716
8767.930688,715.336064
8772.887511,715.541508
8777.875,715.75
8782.892189,715.961492
8787.938112,716.175936
8793.011803,716.393284
8798.112296,716.613488
8803.238625,716.8365
8808.389824,717.062272
8813.564927,717.290756
8818.762968,717.521904
8823.982981,717.755668
8829.224,717.992
8834.485059,718.230852
8839.765192,718.472176
8845.063433,718.715924
8850.378816,718.962048
8855.710375,719.2105
8861.057144,719.461232
8866.418157,719.714196
8871.792448,719.969344
8877.179051,720.226628
8882.577,720.486
8887.985329,720.747412
8893.403072,721.010816
8898.829263,721.276164
8904.262936,721.543408
8909.703125,721.8125
8915.148864,722.083392
8920.599187,722.356036
8926.053128,722.630384
8931.509721,722.906388
8936.968,723.184
8942.426999,723.463172
8947.885752,723.743856
8953.343293,724.026004
8958.798655999999,724.309568
8964.250875,724.5945
8969.698984,724.880752
8975.142017,725.168276
8980.579008,725.457024
8986.008991,725.746948
8991.431,726.038
8996.844069,726.330132
9002.247232,726.623296
9007.639523,726.917444
9013.019976,727.212528
9018.387625,727.5085
9023.741504,727.805312
9029.080647,728.102916
9034.404088,728.401264
9039.710861,728.700308
9045.0,729.0
9045.0,729.0
9050.310084,729.330889
9055.679472,729.663512
9061.106868,729.997803
9066.590976,730.333696
9072.1305,730.671125
9077.724144,731.010024
9083.370612,731.350327
9089.068608,731.691968
9094.816836,732.034881
9100.614,732.379
9106.458804,732.724259
9112.349952,733.070592
9118.286148,733.417933
9124.266096,733.766216
9130.2885,734.115375
9136.352064,734.465344
9142.455492,734.816057
9148.597488,735.167448
9154.776756,735.519451
9160.992,735.872
9167.241924,736.225029
9173.525232,736.578472
9179.840628,736.932263
9186.186816,737.286336
9192.5625,737.640625
9198.966384,737.995064
9205.397172,738.349587
9211.853568,738.704128
9218.334276,739.058621
9224.838,739.413
9231.363444,739.767199
9237.909312,740.121152
9244.474308,740.474793
9251.057136,740.828056
9257.6565,741.180875
9264.271104,741.533184
9270.899652,741.884917
9277.540848,742.236008
9284.193396,742.586391
9290.856,742.936
9297.527364,743.284769
9304.206192,743.632632
9310.891188,743.979523
9317.581055999999,744.325376
9324.2745,744.670125
9330.970224,745.013704
9337.666932,745.356047
9344.363328,745.697088
9351.058116,746.036761
9357.75,746.375
9364.437684,746.711739
9371.119872,747.046912
9377.795268,747.380453
9384.462576,747.712296
9391.1205,748.042375
9397.767744,748.370624
9404.403012,748.696977
9411.025008,749.0213679999999
9417.632436,749.343731
9424.224,749.664
9430.798404,749.982109
9437.354352,750.297992
9443.890548,750.611583
9450.405696,750.922816
9456.8985,751.231625
9463.367664,751.537944
9469.811892,751.841707
9476.229888,752.142848
9482.620356,752.441301
9488.982,752.737
9495.313524,753.029879
9501.613632,753.319872
9507.881028,753.606913
9514.114416,753.890936
9520.3125,754.171875
9526.473984,754.449664
9532.597572,754.724237
9538.681968,754.995528
9544.725876,755.263471
9550.728,755.528
9556.687044,755.789049
9562.601712,756.046552
9568.470708,756.300443
9574.292736,756.550656
9580.0665,756.797125
9585.790704,757.039784
9591.464052,757.278567
9597.085248,757.513408
9602.652996,757.744241
9608.166,757.971
9613.622964,758.193619
9619.022592,758.412032
9624.363588,758.626173
9629.644656,758.835976
9634.8645,759.041375
9640.021824,759.242304
9645.115332,759.438697
9650.143728,759.630488
9655.105716,759.8176109999999
9660.0,760.0
9660.0,760.0
9664.862567,760.150594
9669.729736,760.302352
9674.600709,760.455238
9679.474688,760.609216
9684.350875,760.76425
9689.228472,760.920304
9694.106681,761.077342
9698.984704,761.235328
9703.861743,761.394226
9708.737,761.554
9713.609677,761.714614
9718.478976,761.876032
9723.344099,762.038218
9728.204248,762.201136
9733.058625,762.36475
9737.906432,762.529024
9742.746871,762.693922
9747.579144,762.859408
9752.402453,763.025446
9757.216,763.192
9762.018987,763.359034
9766.810616,763.526512
9771.590089,763.694398
9776.356608,763.862656
9781.109375,764.03125
9785.847592,764.200144
9790.570461,764.369302
9795.277184,764.538688
9799.966963,764.708266
9804.639,764.878
9809.292497,765.047854
9813.926656,765.217792
9818.540679,765.387778
9823.133768,765.557776
9827.705125,765.72775
9832.253952,765.897664
9836.779451,766.067482
9841.280824,766.237168
9845.757273,766.406686
9850.208,766.576
9854.632207,766.745074
9859.029096,766.913872
9863.397869,767.082358
9867.737728,767.250496
9872.047875,767.41825
9876.327512,767.585584
9880.575841,767.752462
9884.792064,767.918848
9888.975383,768.084706
9893.125,768.25
9897.240117,768.414694
9901.319936,768.578752
9905.363659,768.742138
9909.370488,768.904816
9913.339625,769.06675
9917.270272,769.227904
9921.161631,769.388242
9925.012904,769.547728
9928.823293,769.706326
9932.592,769.864
9936.318227,770.020714
9940.001176,770.176432
9943.640049,770.331118
9947.234048,770.484736
9950.782375,770.63725
9954.284232,770.788624
9957.738821,770.938822
9961.145344,771.087808
9964.503003,771.235546
9967.811,771.382
9971.068537,771.527134
9974.274816,771.670912
9977.429039,771.813298
9980.530408,771.954256
9983.578125,772.09375
9986.571392,772.231744
9989.509411,772.368202
9992.391384,772.503088
9995.216513,772.636366
9997.984,772.768
10000.693047,772.897954
10003.342856,773.026192
10005.932629,773.152678
10008.461568,773.277376
10010.928875,773.40025
10013.333752,773.521264
10015.675401,773.640382
10017.953024,773.757568
10020.165823,773.872786
10022.313,773.986
10024.393757,774.097174
10026.407296,774.206272
10028.352819,774.313258
10030.229528,774.418096
10032.036625,774.52075
10033.773312,774.621184
10035.438791,774.719362
10037.032264,774.815248
10038.552933,774.908806
10040.0,775.0
10040.0,775.0
10046.595376,775.302071
10054.189008,775.608168
10062.762152,775.918117
10072.296064,776.231744
10082.772,776.548875
10094.171216,776.869336
10106.474968,777.192953
10119.664512,777.519552
10133.721104,777.848959
10148.626,778.181
10164.360456,778.515501
10180.905728,778.852288
10198.243072,779.191187
10216.353744,779.532024
10235.219,779.874625
10254.820096,780.218816
10275.138288,780.564423
10296.154832,780.911272
10317.850984,781.259189
10340.208,781.608
10363.207136,781.957531
10386.829648,782.307608
10411.056792,782.658057
10435.869824,783.008704
10461.25,783.359375
10487.178576,783.709896
10513.636808,784.060093
10540.605952,784.409792
10568.067264,784.758819
10596.002,785.107
10624.391416,785.454161
10653.216768,785.800128
10682.459312,786.144727
10712.100304,786.487784
10742.121,786.829125
10772.502656,787.168576
10803.226528,787.505963
10834.273872,787.841112
10865.625944,788.173849
10897.264,788.504
10929.169296,788.831391
10961.323088,789.155848
10993.706632,789.477197
11026.301184,789.795264
11059.088,790.109875
11092.048336,790.420856
11125.163448,790.728033
11158.414592,791.031232
11191.783024,791.330279
11225.25,791.625
11258.796776,791.915221
11292.404608,792.200768
11326.054752,792.481467
11359.728464,792.757144
11393.407,793.0276250000001
11427.071616,793.292736
11460.703568,793.552303
11494.284112,793.806152
11527.794504,794.054109
11561.216,794.296
11594.529856,794.531651
11627.717327999999,794.760888
11660.759672,794.983537
11693.638144,795.199424
11726.333999999999,795.408375
11758.828496,795.610216
11791.102888,795.804773
11823.138432,795.9918720000001
11854.916384,796.171339
11886.418,796.343
11917.624536,796.506681
11948.517248,796.662208
11979.077392,796.809407
12009.286224,796.9481040000001
12039.125,797.078125
12068.574976,797.199296
12097.617408,797.311443
12126.233552,797.414392
12154.404664,797.507969
12182.112000000001,797.592
12209.336815999999,797.666311
12236.060368,797.730728
12262.263912,797.785077
12287.928704,797.829184
12313.036,797.862875
12337.567056,797.885976
12361.503128,797.898313
12384.825472,797.899712
12407.515344,797.889999
12429.554,797.869
12450.922696,797.836541
12471.602688,797.792448
12491.575232,797.736547
12510.821584,797.668664
12529.323,797.588625
12547.060736,797.496256
12564.016048000001,797.391383
12580.170192,797.273832
12595.504424,797.143429
12610.0,797.0
12610.0,797.0
12624.805066,796.846973
12639.522928,796.687784
12654.157582,796.522271
12668.713024,796.350272
12683.19325,796.171625
12697.602256,795.986168
12711.944038,795.793739
12726.222592,795.594176
12740.441913999999,795.387317
12754.606,795.173
12768.718846,794.951063
12782.784448,794.721344
12796.806802,794.483681
12810.789904,794.237912
12824.73775,793.983875
12838.654336,793.721408
12852.543658,793.450349
12866.409712,793.170536
12880.256494,792.881807
12894.088,792.584
12907.908226,792.276953
12921.721168,791.960504
12935.530822,791.634491
12949.341184,791.298752
12963.15625,790.953125
12976.980016,790.597448
12990.816478,790.231559
13004.669632,789.855296
13018.543474,789.468497
13032.442,789.071
13046.369206,788.662643
13060.329088,788.243264
13074.325642,787.812701
13088.362864,787.370792
13102.44475,786.917375
13116.575296,786.452288
13130.758498,785.975369
13144.998352,785.486456
13159.298854,784.985387
13173.664,784.472
13188.097786,783.946133
13202.604208,783.407624
13217.187262,782.856311
13231.850944,782.292032
13246.59925,781.714625
13261.436176,781.123928
13276.365718,780.519779
13291.391872,779.902016
13306.518634,779.270477
13321.75,778.625
13337.089966,777.965423
13352.542528,777.291584
13368.111682,776.603321
13383.801424,775.900472
13399.61575,775.182875
13415.558656,774.450368
13431.634138,773.702789
13447.846192,772.939976
13464.198814,772.161767
13480.696,771.368
13497.341746,770.558513
13514.140048,769.733144
13531.094902,768.891731
13548.210304,768.034112
13565.49025,767.160125
13582.938736,766.269608
13600.559758,765.362399
13618.357312,764.438336
13636.335394,763.497257
13654.498,762.539
13672.849126,761.563403
13691.392768,760.570304
13710.132922,759.559541
13729.073584,758.530952
13748.21875,757.484375
13767.572415999999,756.419648
13787.138578,755.336609
13806.921232,754.235096
13826.924374,753.114947
13847.152,751.976
13867.608106,750.818093
13888.296688,749.641064
13909.221742,748.444751
13930.387264,747.2289920000001
13951.79725,745.993625
13973.455696,744.738488
13995.366598,743.463419
14017.533952,742.168256
14039.961754,740.852837
14062.654,739.517
14085.614686,738.160583
14108.847808,736.783424
14132.357362,735.385361
14156.147343999999,733.966232
14180.22175,732.525875
14204.584576,731.064128
14229.239818,729.580829
14254.191472,728.075816
14279.443534,726.548927
14305.0,725.0
14305.0,725.0
14352.049351,722.110097
14398.877608,719.200376
14445.485077,716.270819
14491.872064,713.321408
14538.038875,710.352125
14583.985816,707.362952
14629.713193,704.353871
14675.221312,701.324864
14720.510479,698.275913
14765.581,695.207
14810.433181,692.118107
14855.067328,689.009216
14899.483747,685.880309
14943.682744,682.731368
14987.664625,679.562375
15031.429696,676.3733119999999
15074.978263,673.164161
15118.310632,669.934904
15161.427109,666.685523
15204.328,663.4159999999999
15247.013611,660.126317
15289.484248,656.816456
15331.740217,653.486399
15373.781824,650.136128
15415.609375,646.765625
15457.223176,643.374872
15498.623533,639.963851
15539.810752000001,636.532544
15580.785139,633.080933
15621.547,629.609
15662.096641,626.116727
15702.434368,622.604096
15742.560487,619.071089
15782.475304,615.517688
15822.179125,611.943875
15861.672256,608.349632
15900.955003,604.7349409999999
15940.027672,601.099784
15978.890569,597.4441429999999
16017.544,593.768
16055.988271,590.0713370000001
16094.223688,586.354136
16132.250557,582.616379
16170.069184,578.858048
16207.679875,575.079125
16245.082936,571.279592
16282.278673,567.459431
16319.267392,563.618624
16356.049399,559.757153
16392.625,555.875
16428.994501,551.972147
16465.158208,548.048576
16501.116427,544.1042689999999
16536.869464,540.1392079999999
16572.417625000002,536.153375
16607.761216,532.146752
16642.900543,528.119321
16677.835912,524.071064
16712.567629,520.001963
16747.096,515.912
16781.421331,511.801157
16815.543928,507.66941599999996
16849.464097,503.516759
16883.182144,499.343168
16916.698375,495.148625
16950.013096,490.933112
16983.126613,486.69661099999996
17016.039232,482.439104
17048.751259,478.160573
17081.263,473.861
17113.574761,469.540367
17145.686848,465.198656
17177.599567,460.835849
17209.313224,456.451928
17240.828125,452.046875
17272.144576,447.620672
17303.262883,443.17330100000004
17334.183352,438.70474399999995
17364.906289,434.21498299999996
17395.432,429.704
17425.760791,425.17177699999996
17455.892968,420.618296
17485.828837,416.043539
17515.568704,411.447488
17545.112875,406.830125
17574.461656,402.191432
17603.615353,397.531391
17632.574272,392.849984
17661.338719,388.14719299999996
17689.909,383.423
17718.285421,378.677387
17746.468288,373.91033600000003
17774.457907,369.12182899999993
17802.254584,364.311848
17829.858625,359.48037500000004
17857.270336,354.627392
17884.490023,349.752881
17911.517992,344.856824
17938.354549,339.939203
17965.0,335.0
17965.0,335.0
17969.87161,334.08747
17974.88488,333.15016
17980.03747,332.18849
17985.32704,331.20288
17990.75125,330.19375
17996.30776,329.16152
18001.99423,328.10661
18007.80832,327.02944
18013.74769,325.93043
18019.81,324.81
18025.99291,323.66857
18032.29408,322.50656
18038.71117,321.32439
18045.24184,320.12248
18051.88375,318.90125
18058.63456,317.66112
18065.49193,316.40251
18072.45352,315.12584
18079.51699,313.83153
18086.68,312.52
18093.94021,311.19167
18101.29528,309.84696
18108.74287,308.48629
18116.28064,307.11008
18123.90625,305.71875
18131.61736,304.31272
18139.41163,302.89241
18147.28672,301.45824
18155.24029,300.01063
18163.27,298.55
18171.37351,297.07677
18179.54848,295.59136
18187.79257,294.09419
18196.10344,292.58568
18204.47875,291.06625
18212.91616,289.53632
18221.41333,287.99631
18229.96792,286.44664
18238.57759,284.88773
18247.24,283.32
18255.95281,281.74387
18264.71368,280.15976
18273.52027,278.56809
18282.37024,276.96928
18291.26125,275.36375
18300.19096,273.75192
18309.15703,272.13421
18318.15712,270.51104
18327.18889,268.88283
18336.25,267.25
18345.33811,265.61297
18354.45088,263.97216000000003
18363.58597,262.32799
18372.74104,260.68088
18381.91375,259.03125
18391.10176,257.37951999999996
18400.30273,255.72611
18409.51432,254.07144
18418.73419,252.41593
18427.96,250.76
18437.18941,249.10407
18446.42008,247.44856
18455.64967,245.79388999999998
18464.87584,244.14048000000003
18474.09625,242.48875
18483.30856,240.83911999999998
18492.51043,239.19200999999998
18501.69952,237.54783999999998
18510.873489999998,235.90703000000002
18520.03,234.26999999999998
18529.16671,232.63717
18538.28128,231.00896
18547.37137,229.38579000000001
18556.43464,227.76808
18565.46875,226.15625
18574.47136,224.55072
18583.44013,222.95191
18592.37272,221.36023999999998
18601.26679,219.77613
18610.12,218.2
18618.93001,216.63227
18627.69448,215.07335999999998
18636.41107,213.52369
18645.07744,211.98368
18653.69125,210.45375
18662.25016,208.93431999999999
18670.75183,207.42581
18679.19392,205.92864
18687.57409,204.44323
18695.89,202.97
18704.13931,201.50937000000002
18712.31968,200.06176
18720.42877,198.62759
18728.46424,197.20728000000003
18736.42375,195.80125
18744.30496,194.40992000000003
18752.10553,193.03371
18759.82312,191.67304
18767.45539,190.32833
18775.0,189.0
18775.0,189.0
18787.866745,186.777301
18800.66716,184.609208
18813.401515,182.495727
18826.07008,180.436864
18838.673125,178.432625
18851.21092,176.483016
18863.683735,174.588043
18876.09184,172.747712
18888.435505,170.962029
18900.715,169.231
18912.930595,167.554631
18925.08256,165.932928
18937.171165,164.365897
18949.19668,162.853544
18961.159375,161.395875
18973.05952,159.992896
18984.897385,158.644613
18996.67324,157.351032
19008.387355,156.112159
19020.04,154.928
19031.631445,153.798561
19043.16196,152.723848
19054.631815,151.703867
19066.04128,150.73862400000002
19077.390625,149.828125
19088.68012,148.972376
19099.910035,148.171383
19111.08064,147.425152
19122.192205,146.733689
19133.245,146.097
19144.239295,145.51509099999998
19155.17536,144.987968
19166.053465,144.515637
19176.87388,144.09810399999998
19187.636875,143.735375
19198.34272,143.427456
19208.991685,143.174353
19219.58404,142.976072
19230.120055,142.832619
19240.6,142.744
19251.024145,142.710221
19261.39276,142.731288
19271.706115,142.807207
19281.96448,142.937984
19292.168125,143.123625
19302.317320000002,143.364136
19312.412335,143.659523
19322.45344,144.009792
19332.440905,144.414949
19342.375,144.875
19352.255995,145.389951
19362.08416,145.959808
19371.859765,146.584577
19381.58308,147.26426400000003
19391.254375,147.998875
19400.87392,148.78841599999998
19410.441985,149.632893
19419.95884,150.532312
19429.424755,151.48667899999998
19438.84,152.496
19448.204845,153.560281
19457.51956,154.679528
19466.784415000002,155.853747
19475.99968,157.082944
19485.165625,158.367125
19494.28252,159.706296
19503.350635,161.10046300000002
19512.37024,162.549632
19521.341605,164.053809
19530.265,165.613
19539.140695,167.22721099999998
19547.96896,168.89644800000002
19556.750065,170.620717
19565.48428,172.400024
19574.171875,174.234375
19582.81312,176.12377600000002
19591.408285,178.068233
19599.95764,180.06775199999998
19608.461455,182.122339
19616.92,184.23200000000003
19625.333545,186.396741
19633.70236,188.61656799999997
19642.026715,190.89148699999998
19650.30688,193.22150399999998
19658.543125,195.606625
19666.73572,198.046856
19674.884935000002,200.542203
19682.99104,203.092672
19691.054305,205.698269
19699.075,208.35899999999998
19707.053395,211.07487100000003
19714.98976,213.845888
19722.884365,216.67205700000002
19730.73748,219.553384
19738.549375,222.48987499999998
19746.32032,225.481536
19754.050585,228.528373
19761.74044,231.63039200000003
19769.390155,234.78759900000003
19777.0,238.0
19777.0,238.0
19778.521658,238.659145
19780.026864,239.31676
19781.515966,239.973115
19782.989312,240.62848
19784.44725,241.283125
19785.890128,241.93732
19787.318294,242.59133500000002
19788.732096,243.24544
19790.131882,243.899905
19791.518,244.555
19792.890798,245.210995
19794.250624,245.86816
19795.597826,246.526765
19796.932752,247.18708
19798.25575,247.849375
19799.567168,248.51392
19800.867354,249.180985
19802.156656,249.85084
19803.435422,250.523755
19804.704,251.2
19805.962738,251.879845
19807.211984,252.56356
19808.452086,253.251415
19809.683392,253.94368
19810.90625,254.640625
19812.121008,255.34252
19813.328014,256.049635
19814.527616,256.76224
19815.720162,257.48060499999997
19816.906,258.205
19818.085478,258.935695
19819.258944,259.67296
19820.426746,260.417065
19821.589232,261.16828
19822.74675,261.926875
19823.899648,262.69312
19825.048274,263.467285
19826.192976,264.24964
19827.334102,265.040455
19828.472,265.84
19829.607018,266.648545
19830.739504,267.46636
19831.869806,268.293715
19832.998272,269.13088
19834.12525,269.978125
19835.251088,270.83572
19836.376134,271.703935
19837.500736,272.58304
19838.625242,273.473305
19839.75,274.375
19840.875358,275.288395
19842.001664,276.21376
19843.129266,277.151365
19844.258512,278.10148
19845.38975,279.064375
19846.523328,280.04032
19847.659594,281.029585
19848.798896,282.03244
19849.941582,283.049155
19851.088,284.08
19852.238498,285.125245
19853.393424,286.18516
19854.553126,287.260015
19855.717952,288.35008
19856.88825,289.455625
19858.064368,290.57692000000003
19859.246654,291.71423500000003
19860.435456,292.86784
19861.631122,294.038005
19862.834,295.225
19864.044438,296.429095
19865.262784,297.65056
19866.489386,298.889665
19867.724592,300.14668
19868.96875,301.421875
19870.222208,302.71551999999997
19871.485314,304.02788499999997
19872.758416,305.35924
19874.041862,306.709855
19875.336,308.08
19876.641178,309.469945
19877.957744,310.87996
19879.286046,312.310315
19880.626432,313.76128
19881.97925,315.233125
19883.344848,316.72612
19884.723574,318.240535
19886.115776,319.77664
19887.521802,321.334705
19888.942,322.91499999999996
19890.376718,324.517795
19891.826304,326.14336000000003
19893.291106,327.791965
19894.771472,329.46388
19896.26775,331.159375
19897.780288,332.87872
19899.309434,334.622185
19900.855536,336.39004
19902.418942,338.182555
19904.0,340.0
19904.0,340.0
19905.725052,341.994197
19907.420416,343.957176
19909.086404,345.889519
19910.723328,347.791808
19912.3315,349.664625
19913.911232,351.508552
19915.462836,353.324171
19916.986624,355.112064
19918.482908,356.872813
19919.952,358.60699999999997
19921.394212,360.315207
19922.809856,361.998016
19924.199244,363.656009
19925.562688,365.289768
19926.9005,366.899875
19928.212992,368.486912
19929.500476,370.051461
19930.763264,371.594104
19932.001668,373.115423
19933.216,374.616
19934.406572,376.096417
19935.573696,377.557256
19936.717684,378.999099
19937.838848,380.422528
19938.9375,381.828125
19940.013952,383.216472
19941.068516,384.588151
19942.101504,385.943744
19943.113228,387.283833
19944.104,388.609
19945.074132,389.919827
19946.023936,391.216896
19946.953724,392.500789
19947.863808,393.772088
19948.7545,395.031375
19949.626112,396.279232
19950.478956,397.516241
19951.313344,398.742984
19952.129588,399.960043
19952.928,401.168
19953.708892,402.367437
19954.472576,403.558936
19955.219364,404.743079
19955.949568,405.92044799999996
19956.6635,407.091625
19957.361472,408.25719200000003
19958.043796,409.417731
19958.710784,410.573824
19959.362748,411.726053
19960.0,412.875
19960.622852,414.021247
19961.231616,415.16537600000004
19961.826604,416.307969
19962.408128,417.449608
19962.9765,418.590875
19963.532032,419.732352
19964.075036,420.874621
19964.605824,422.018264
19965.124708,423.163863
19965.632,424.312
19966.128012,425.463257
19966.613056,426.61821599999996
19967.087444,427.777459
19967.551488,428.941568
19968.0055,430.111125
19968.449792,431.28671199999997
19968.884676,432.46891100000005
19969.310464,433.658304
19969.727468,434.85547299999996
19970.136,436.061
19970.536372,437.275467
19970.928896,438.499456
19971.313884,439.73354900000004
19971.691648,440.97832800000003
19972.0625,442.234375
19972.426752,443.502272
19972.784716,444.782601
19973.136704,446.075944
19973.483028,447.382883
19973.824,448.704
19974.159932,450.039877
19974.491136,451.391096
19974.817924,452.758239
19975.140608,454.141888
19975.4595,455.542625
19975.774912,456.961032
19976.087156,458.397691
19976.396544,459.853184
19976.703388,461.328093
19977.008,462.823
19977.310692,464.338487
19977.611776,465.875136
19977.911564,467.433529
19978.210368,469.01424799999995
19978.5085,470.617875
19978.806272,472.244992
19979.103996,473.896181
19979.401984,475.572024
19979.700548,477.273103
19980.0,479.0
19980.0,479.0
19980.1785,480.049075
19980.354,481.0962
19980.5265,482.141225
19980.696,483.184
19980.8625,484.224375
19981.026,485.2622
19981.1865,486.297325
19981.344,487.3296
19981.4985,488.358875
19981.65,489.385
19981.7985,490.407825
19981.944,491.42719999999997
19982.0865,492.442975
19982.226,493.455
19982.3625,494.463125
19982.496,495.4672
19982.6265,496.467075
19982.754,497.4626
19982.8785,498.453625
19983.0,499.44
19983.1185,500.421575
19983.234,501.3982
19983.3465,502.369725
19983.456,503.336
19983.5625,504.296875
19983.666,505.2522
19983.7665,506.201825
19983.864,507.1456
19983.9585,508.083375
19984.05,509.015
19984.1385,509.94032500000003
19984.224,510.8592
19984.3065,511.771475
19984.386,512.677
19984.4625,513.575625
19984.536,514.4672
19984.6065,515.351575
19984.674,516.2286
19984.7385,517.098125
19984.8,517.96
19984.8585,518.814075
19984.914,519.6602
19984.9665,520.498225
19985.016,521.328
19985.0625,522.149375
19985.106,522.9621999999999
19985.1465,523.766325
19985.184,524.5616
19985.2185,525.347875
19985.25,526.125
19985.2785,526.892825
19985.304,527.6512
19985.3265,528.399975
19985.346,529.139
19985.3625,529.868125
19985.376,530.5872
19985.3865,531.296075
19985.394,531.9946
19985.3985,532.682625
19985.4,533.36
19985.3985,534.026575
19985.394,534.6822
19985.3865,535.326725
19985.376,535.96
19985.3625,536.581875
19985.346,537.1922
19985.3265,537.790825
19985.304,538.3776
19985.2785,538.952375
19985.25,539.515
19985.2185,540.065325
19985.184,540.6032
19985.1465,541.128475
19985.106,541.641
19985.0625,542.140625
19985.016,542.6272
19984.9665,543.100575
19984.914,543.5606
19984.8585,544.007125
19984.8,544.44
19984.7385,544.859075
19984.674,545.2642
19984.6065,545.655225
19984.536,546.032
19984.4625,546.394375
19984.386,546.7422
19984.3065,547.075325
19984.224,547.3936
19984.1385,547.696875
19984.05,547.985
19983.9585,548.257825
19983.864,548.5152
19983.7665,548.756975
19983.666,548.983
19983.5625,549.193125
19983.456,549.3872
19983.3465,549.565075
19983.234,549.7266
19983.1185,549.871625
19983.0,550.0
19983.0,550.0
19982.370348,550.500805
19981.326384,551.16124
19979.875596,551.978335
19978.025472,552.94912
19975.7835,554.070625
19973.157168,555.33988
19970.153964,556.753915
19966.781376,558.30976
19963.046892,560.004445
19958.958,561.835
19954.522188,563.798455
19949.746944,565.89184
19944.639756,568.112185
19939.208112,570.45652
19933.4595,572.921875
19927.401408,575.50528
19921.041324,578.203765
19914.386736,581.01436
19907.445132,583.934095
19900.224,586.96
19892.730828,590.089105
19884.973104,593.31844
19876.958316,596.645035
19868.693952,600.06592
19860.1875,603.578125
19851.446448,607.17868
19842.478284,610.864615
19833.290496,614.63296
19823.890572,618.480745
19814.286,622.405
19804.484268,626.402755
19794.492864,630.47104
19784.319276,634.606885
19773.970992,638.80732
19763.4555,643.069375
19752.780288,647.39008
19741.952844,651.7664649999999
19730.980656,656.19556
19719.871212,660.674395
19708.632,665.2
19697.270508,669.769405
19685.794224,674.37964
19674.210636,679.027735
19662.527232,683.71072
19650.7515,688.425625
19638.890928,693.16948
19626.953004,697.939315
19614.945216,702.73216
19602.875052,707.5450450000001
19590.75,712.375
19578.577548,717.219055
19566.365184,722.07424
19554.120396,726.937585
19541.850672,731.8061200000001
19529.5635,736.676875
19517.266368,741.54688
19504.966764,746.4131649999999
19492.672176,751.2727600000001
19480.390092,756.122695
19468.128,760.96
19455.893388,765.781705
19443.693744,770.58484
19431.536556,775.366435
19419.429312,780.12352
19407.3795,784.853125
19395.394608,789.55228
19383.482124,794.218015
19371.649536,798.84736
19359.904332,803.437345
19348.254,807.9849999999999
19336.706028,812.487355
19325.267904,816.9414400000001
19313.947116,821.344285
19302.751152,825.69292
19291.6875,829.984375
19280.763648,834.21568
19269.987084,838.383865
19259.365296,842.48596
19248.905772,846.518995
19238.616,850.48
19228.503468,854.3660050000001
19218.575664,858.17404
19208.840076,861.9011350000001
19199.304192,865.54432
19189.9755,869.100625
19180.861488,872.56708
19171.969644,875.940715
19163.307456,879.21856
19154.882412,882.397645
19146.702,885.475
19138.773708,888.4476549999999
19131.105024,891.31264
19123.703436,894.0669849999999
19116.576432,896.70772
19109.7315,899.231875
19103.176128,901.63648
19096.917804,903.918565
19090.964016,906.0751600000001
19085.322252,908.1032949999999
19080.0,910.0
19080.0,910.0
19077.233865,910.97314
19074.39612,911.97232
19071.487755,912.99718
19068.50976,914.04736
19065.463125,915.1225
19062.34884,916.22224
19059.167895,917.34622
19055.92128,918.49408
